Leg 9, S1500-N0800 W08200-W14600
Leg 10, N2000-N2600 W08400-W09600
Leg 11, N2340-N3850 W06900-W07720
Leg 12, N4500-N6000 W00700-W04900
Leg 13, N3200-N4100 E02900-W01200
Leg 14, N0300-N3600 W01000-W05500
Leg 15, N1000-N1700 W06300-W08100
Leg 16, S0200-N1500 W08000-W15100
Leg 17, N0200-N2000 W16100-E17300
Leg 18, N2900-N5900 W12200-W13500
Leg 19, N4500-N5800 W16100-E15500
Leg 20, N1200-N3400 E15700-E14600
Leg 21, S3700-S1300 W17400-E15200
Leg 22, S2000-N0900 E10300-E08600
Leg 23, N0600-N2200 E07300-E03800
Leg 24, S1200-N1500 E07100-E04800
Leg 25, S3400-S0200 E05300-E03600
Leg 26, S3800-S2300 E11300-E03900
Leg 27, S3000-S1000 E12400-E11000
Leg 28, S7800-S3400 E17900-E10400
Leg 29, S5700-S4000 E17700-E14300
Leg 30, S2700-S0000 E17600-E15300
Leg 31, N1200-N4200 E13800-E12400
Leg 32, N2000-N4100 E18000-E15400
Leg 33, S1500-N1600 W14600-W16900
Leg 34, S1400-S0900 W08100-W10200
Leg 35, S7000-S6000 W07300-W09900
Leg 36, S5700-S3700 W03600-W06600
Leg 37, N3600-N3800 W03300-W03600
Leg 38, N6300-N7700 E00800-W01300
Leg 39, S3800-N1100 W00400-W04500
Leg 40, S3600-S1100 E01900-E00900
Leg 41, N0500-N3300 W01000-W02200
Leg 42A, N3400-N4100 E03200-E00400
Leg 42B, N2300-N4400 E03700-E02900
Leg 43, N3100-N4100 W05100-W06800
Leg 44, N2800-N3600 W06900-W07700
Leg 45, N2200-N2300 W04300-W04700
Leg 46, N2252-N2303 W04427-W04437
Leg 47, N2600-N4100 W01000-W01600
Leg 48, N4700-N5700 W00800-W02400
Leg 49, N3200-N6400 W02500-W03400
Leg 50, N3100-N3300 W01000-W01200
Leg 51, N2400-N2600 W06700-W06900
Leg 52, N2400-N2600 W06700-W06900
Leg 53, N2400-N2600 W06700-W06900
Leg 54, N0000-N1000 W08600-W10700
Leg 55, N3700-N4500 E17100-E17000
Leg 56, N3900-N4000 E14600-E14300
Leg 57, N3900-N4100 E14500-E14300
Leg 58, N2400-N3000 E13800-E13200
Leg 59, N1500-N1900 E14500-E13200
Leg 60, N1700-N1900 E14900-E14300
Leg 61, N0700-N0800 E16600-E16500
Leg 62, N2000-N4000 E17920-E17350
Leg 63, N205755-N335058 W1070349-W1204528
Leg 66, N1550-N1623 W09830-W09930
Leg 67, N1240-N1310 W09050-W09110
Leg 68, N0110-N1130 W07920-W09545
Leg 69, N0110-N0200 W08340-W08350
Leg 70, N0030-N0140 W08600-W08630
Leg 71, S5110-S4600 W02430-W04700
Leg 72, S3020-S2610 W03515-W03810
Leg 73, S2930-S2530 E00340-W01140
Leg 74, S3010-S2800 E00310-E00145
Leg 75, S1945-S1910 E01035-E00920
Leg 76, N2820-N3120 W07450-W07525
Leg 77, N2320-N2400 W08420-W08530
Leg 78A, N153111-N154245 W0583912-W0584340
Leg 78B, N224521-N224521 W0460454-W0460454
Leg 79, N333951-N334651 W0092058-W0093352
Leg 80, N483054-N485457 W0120950-W0133006
Leg 81, N560233-N563342 W0204655-W0233142
Leg 82, N330829-N385623 W0323334-W0434603
Leg 83, N011337-N011338 W0834348-W0834349
Leg 84, N094341-N131708 W0860526-W0912335
Leg 85, N002954-N0551 W1135030-W1332010
Leg 86, N322121-N435538 E1641633-E1513743
Leg 87, N314730-N4028 E1435736-E1335115
Leg 88, N435537-N435538 E1594746-E1594745
Leg 89, S002951-N1329 E1650154-E1564855
Leg 90, S453129-S211153 E1745653-E1611336
Leg 91, S235112-S234920 W1653137-W1653917
Leg 92, S192706-S184822 W0834349-W1294614
Leg 93, N352939-N384432 W0700142-W0723633
Leg 94, N371724-N5346 W01800-W0351154
Leg 95, N3846-N384930 W07230-W07247
Leg 96, N250404-N271137 W0855931-W0912433
Leg 100, N284950-N2850 W0870930-W0870940
Leg 101, N233512-N273806 W0752606-W0793247
Leg 102, N250205-N250207 W0680326-W0680327
Leg 103, N420042-N420918 W0121054-W0125148
Leg 104, N664042-N674254 E0043436-E00102
Leg 105, N531954-N702730 W0451542-W0643924
Leg 106, N225518-N232210 W0445649-W0445704
Leg 107, N3930-N4040 E01410-E01035
Leg 108, S012325-N211954 W0114421-W0231630
Leg 109, N224521-N233102 W0445651-W0460454
Leg 110, N153133-N153224 W0584207-W0585106
Leg 111, N011203-N0114 W08340-W08345
Leg 112, S132849-S085929 W0765329-W0803501
Leg 113, S704954-S614837 E0030559-W0432706
Leg 114, S515905-S465245 E0075341-W0330558
Leg 115, S131002-N050454 E0734953-E05901
Leg 116, S010116-S005547 E0812404-E0812324
Leg 117, N160748-N182912 E0604438-E0572212
Leg 118, S330518-S320655 E0571618-E0565839
Leg 119, S684114-S492407 E0855147-E0713936
Leg 120, S584302-S544838 E0811426-E0762427
Leg 121, S310148-N052304 E0933525-E0873548
Leg 122, S203512-S163357 E1153337-E1121231
Leg 123, S195557-S155831 E1173430-E1102714
Leg 124, N044727-N084709 E1234015-E1204046
Leg 124E, N1639-N203554 E1484148-E11942
Leg 125, N192955-N304929 E1464146-E1405509
Leg 126, N305457-N322359 E1405317-E1395039
Leg 127, N383655-N435912 E1392451-E1343209
Leg 128, N370218-N401130 E1381356-E13352
Leg 129, N120546-N215523 E1562136-E1521919
Leg 130, N001906-N033626 E1613538-E1563728
Leg 131, N322105-N322111 E1345646-E1345634
Leg 132, N310326-N322524 E1575045-E1345636
Leg 133, S191332-S162522 E1500232-E1461721
Leg 134, S160034-S144746 E1675247-E1661657
Leg 135, S232045-S183003 W1751752-W1775145
Leg 136, N192010-N192042 W1590519-W1590544
Leg 137, N011338-N011338 W0834349-W0834349
Leg 138, S030548-N111326 W0902851-W1103419
Leg 139, N4826-N482730 W1283815-W1284250
Leg 140, N011338-N011338 W0834349-W0834349
Leg 141, S463040-S4551 W0754120-W0755120
Leg 142, N093051-N093052 W1041439-W1041440
Leg 143, N110005-N212115 W1793320-E1621545
Leg 144, N0530-N3500 E17230-E14400
Leg 145, N444115-N5422 W1482645-E1612920
Leg 146, N341715-N4842 W1200210-W12653
Leg 147, N021630-N021815 W1012645-W1013140
Leg 148, N0113-N011340 W0834320-W0834350
Leg 149, N404025-N405020 W0110335-W0122835
Leg 150, N383645-N385755 W07217-W0724905
Leg 151, N691455-N802830 E0081340-W0124150
Leg 152, N624012-N632930 W0372737-W0394939
Leg 153, N232018-N233310 W0450052-W0450156
Leg 154, N034308-N092719 W0425429-W0442852
Leg 155, N043544-N065701 W0463759-W0490528
Leg 156, N153128-N153213 W0584251-W0584453
Leg 157, N271933-N320154 W0150841-W02536
Leg 158, N260812-N260814 W0444933-W0444935
Leg 159, N031503-N033740 W0024359-W0031056
Leg 159T, N235956-N235957 W0200003-W0200003
Leg 160, N334212-N370209 E0324513-E0131040
Leg 161, N354326-N402122 E0120831-W0041848
Leg 162, N552838-N772026 W00627-W0240457
Leg 163, N6330-N6545 W03400-W04015
Leg 164, N314708-N325901 W0752807-W0761128
Leg 165, N1030-N1930 W06500-W08300
Leg 166, N2330-N2435 W07903-W07928
Leg 167, N2800-N4200 W11700-W12800
Leg 168, N4745-N4800 W12730-W12900
Leg 169, N4056-N4828 W12700-W12845
Leg 169S, N4835-N4838 W12330-W1233015
Leg 170, N0938-N0945 W08605-W08612
Leg 171A, N1531-N1533 W05838-W05844
Leg 171B, N2955-N3009 W07606-W07638
Leg 172, N2800-N3400 W05700-W07700
Leg 173, N4040-N4048 W01100-W01300
Leg 174A, N3913-N3940 W07216-W07244
Leg 174B, N2245-N2247 W04604-W04607
Leg 175, S3200-S0400 E01600-E01000
Leg 176, S324325-S324324 E0571859-E0571558
Leg 177, S5400-S4056 E01400-E00500
Leg 178, S6734-S6348 W06400-W07830
Leg 179, S3244-S1700 E08900-E05715
Leg 180, S0952-S0911 E15138-E15132
Leg 181, S5100-S3900 W17100-E17200
Leg 182, S342330-S331720 E12855-E12715
Leg 183, S6000-S3200 E09800-E06300
Leg 184, N0920-N2005 E11740-E11315
Leg 185, N1830-N3200 E15700-E14200
Leg 186, N3840-N3915 E14321-E14319
Leg 187, S4600-S4115 E13500-E12600
Leg 188, S6745-S6400 E07500-E06700
Leg 189, S4830-S4230 E15000-E14400
Leg 190, N3130-N3245 E13515-E13400
Leg 191, N1200-N4200 E16000-E14300
Leg 192, S0501-N0100 E16430-E15700
Leg 193, S0344-S0343 E15141-E15140
Leg 194, S2105-S2010 E15305-E15145
Leg 195, N1300-N2500 E14700-E12200
Leg 196, N3214-N3222 E13502-E13456
Leg 197, N3400-N5200 E17300-E16700
Leg 198, N3134-N3748 E16246-E15715
Leg 199, N0745-N2605 W13500-W14800
Leg 200, N2200-N2800 E15600-E14100
Leg 201, S1205-N0350 W07755-W11035
Leg 202, S4200-N0800 W07300-W08700
Leg 203, N0518-N0518 W11004-W11005
Leg 204, N4434-N4435 W12504-W12509
Leg 205, N0938-N0940 W08610-W08612
Leg 206, N0644-N0644 W09156-W09156
Leg 207, N0902-N0928 W05411-W05444
Leg 208, S2900-S2700 E00300-E00130
Leg 209, N1440-N1545 W04430-W04700
Leg 210, N4510-N4530 W04420-W04500
Lehigh County Pennsylvania, N4025-N4047 W07520-W07554
Leicestershire England, N5230-N5300 W00040-W00140
Leipzig Germany, N5120-N5120 E01220-E01220
Lemhi County Idaho, N4415-N4545 W11250-W11450
Lemhi Range, N4350-N4505 W11252-W11355
Lena River, N5500-N7300 E13000-E10500
Lenawee County Michigan, N4145-N4205 W08345-W08425
Leningrad Oblast Russian Federation, N5545-N6110 E03545-E02745
Leninogorsk Kazakhstan, N5023-N5023 E08337-E08337
Lenkoran Azerbaijan, N3845-N3845 E04850-E04850
Lennox and Addington County Ontario, N4405-N4515 W07640-W07730
Lenoir County North Carolina, N3500-N3525 W07725-W07750
Leon City Spain, N4235-N4235 E00534-E00534
Leon County Florida, N3016-N3042 W08359-W08441
Leon County Texas, N3057-N3138 W09449-W09526
Leon Mexico, N2110-N2110 W10142-W10142
Leon Spain, N4200-N4315 W00445-W00705
Lepontine Alps, N4600-N4645 E00915-E00815
Lerida Spain, N4115-N4252 E00151-E00020
Lesbos, N3858-N3923 E02635-E02553
Leslie County Kentucky, N3652-N3720 W08310-W08335
Lesotho, S3040-S2835 E02930-E02700
Lesser Antilles, N1000-N1900 W05900-W07002
Lesser Caucasus, N3800-N4200 E04900-E04130
Lesser Sunda Islands, S1100-S0800 E12730-E11540
Letcher County Kentucky, N3657-N3721 W08234-W08310
Levis County Quebec, N4635-N4650 W07100-W07130
Levy County Florida, N2900-N2935 W08225-W08313
Lewis and Clark County Montana, N4622-N4755 W11135-W11310
Lewis County Idaho, N4600-N4629 W11602-W11646
Lewis County Kentucky, N3814-N3842 W08303-W08337
Lewis County Missouri, N3956-N4017 W09126-W09157
Lewis County New York, N4325-N4413 W07507-W07552
Lewis County Tennessee, N3524-N3539 W08716-W08742
Lewis County Washington, N4624-N4647 W12123-W12322
Lewis County West Virginia, N3843-N3910 W08019-W08044
Lexington County South Carolina, N3340-N3415 W08055-W08135
Lhasa China, N2941-N2941 E09110-E09110
Liaodong Peninsula, N3830-N4100 E12500-E12200
Liaoning China, N3900-N4330 E12540-E11900
Liard River, N5920-N6152 W12112-W13145
Liberia, N0400-N0800 W00700-W01200
Liberty County Florida, N2958-N3036 W08431-W08510
Liberty County Georgia, N3134-N3206 W08110-W08150
Liberty County Montana, N4811-N4900 W11045-W11125
Liberty County Texas, N2954-N3033 W09426-W09510
Libya, N1930-N3300 E02500-E00930
Licking County Ohio, N3950-N4020 W08215-W08245
Liechtenstein, N4704-N4717 E00938-E00924
Liege Belgium, N5014-N5048 E00630-E00458
Liguria Italy, N4345-N4440 E01005-E00745
Ligurian Sea, N4240-N4425 E01025-E00730
Lihir Island, S0305-S0305 E15235-E15235
Lille France, N5039-N5039 E00305-E00305
Limburg Belgium, N5042-N5118 E00551-E00459
Limburg Netherlands, N5045-N5147 E00614-E00535
Limestone County Alabama, N3433-N3500 W08648-W08715
Limestone County Texas, N3113-N3147 W09612-W09655
Limousin, N4500-N4610 E00300-E00030
Limpopo South Africa, S2510-S2205 E03203-E02515
Limski Channel, N4507-N4508 E01346-E01337
Lincoln County Arkansas, N3345-N3409 W09126-W09159
Lincoln County Colorado, N3830-N3933 W10307-W10401
Lincoln County Georgia, N3343-N3358 W08215-W08238
Lincoln County Idaho, N4244-N4312 W11344-W11436
Lincoln County Kansas, N3852-N3913 W09755-W09829
Lincoln County Kentucky, N3712-N3736 W08428-W08452
Lincoln County Maine, N4345-N4420 W06919-W06948
Lincoln County Minnesota, N4413-N4438 W09607-W09628
Lincoln County Mississippi, N3122-N3143 W09016-W09045
Lincoln County Missouri, N3852-N3913 W09039-W09117
Lincoln County Montana, N4753-N4900 W11437-W11603
Lincoln County Nebraska, N4042-N4123 W10014-W10115
Lincoln County Nevada, N3653-N3840 W11403-W11553
Lincoln County New Mexico, N3308-N3421 W10454-W10622
Lincoln County North Carolina, N3524-N3534 W08057-W08132
Lincoln County Oklahoma, N3527-N3556 W09637-W09708
Lincoln County Oregon, N4416-N4503 W12337-W12406
Lincoln County South Dakota, N4306-N4330 W09626-W09656
Lincoln County Tennessee, N3459-N3523 W08622-W08650
Lincoln County Washington, N4715-N4756 W11750-W11858
Lincoln County West Virginia, N3757-N3822 W08147-W08217
Lincoln County Wisconsin, N4507-N4533 W08925-W09003
Lincoln County Wyoming, N4135-N4319 W11003-W11103
Lincoln Parish Louisiana, N3226-N3245 W09226-W09251
Lincolnshire England, N5240-N5345 E00020-W00100
Lindlar Germany, N5102-N5102 E00723-E00723
Line Islands, S0100-N1400 W15500-W16700
Linn County Iowa, N4152-N4218 W09123-W09150
Linn County Kansas, N3802-N3823 W09438-W09505
Linn County Missouri, N3943-N4003 W09252-W09322
Linn County Oregon, N4412-N4447 W12147-W12314
Linz Austria, N4819-N4819 E01418-E01418
Lipari Island, N3827-N3832 E01459-E01453
Lipari Islands, N3820-N3850 E01520-E01420
Lipscomb County Texas, N3605-N3630 W10000-W10030
Lisbon Portugal, N3844-N3844 W00908-W00908
Litchfield County Connecticut, N4128-N4204 W07253-W07332
Lithuania, N5300-N5600 E02700-E02100
Little Bahama Bank, N2600-N2640 W07710-W07810
Little Belt Mountains, N4635-N4710 W10952-W11120
Little Maria Mountains, N3345-N3400 W11445-W11500
Little River County Arkansas, N3330-N3355 W09355-W09430
Live Oak County Texas, N2805-N2850 W09750-W09825
Livermore California, N3741-N3741 W12146-W12146
Liverpool Bay, N5320-N5335 W00300-W00330
Livingston County Illinois, N4035-N4107 W08815-W08855
Livingston County Kentucky, N3700-N3727 W08813-W08835
Livingston County Michigan, N4224-N4241 W08338-W08407
Livingston County Missouri, N3937-N3957 W09316-W09348
Livingston County New York, N4228-N4259 W07728-W07804
Livingston Island, S6238-S6238 W06030-W06030
Livingston Parish Louisiana, N3011-N3041 W09028-W09059
Ljubljana Slovenia, N4604-N4604 E01430-E01430
Llandovery Wales, N5159-N5159 W00348-W00348
Llano County Texas, N3030-N3055 W09820-W09900
Llano Texas, N3049-N3049 W09842-W09842
Lleyn Peninsula, N5247-N5300 W00410-W00445
Lodeve France, N4344-N4344 E00319-E00319
Loess Plateau, N3400-N3940 E11115-E10630
Lofoten Islands, N6730-N6825 E01445-E01200
Logan County Arkansas, N3502-N3524 W09315-W09409
Logan County Colorado, N4024-N4100 W10238-W10333
Logan County Illinois, N3955-N4020 W08908-W08935
Logan County Kansas, N3842-N3908 W10049-W10130
Logan County Kentucky, N3638-N3705 W08638-W08703
Logan County Nebraska, N4123-N4143 W10017-W10044
Logan County North Dakota, N4617-N4638 W09903-W09955
Logan County Ohio, N4013-N4033 W08332-W08402
Logan County Oklahoma, N3543-N3610 W09709-W09742
Logan County West Virginia, N3738-N3802 W08137-W08213
Logone River, N0700-N1150 E01650-E01435
Logrono City Spain, N4228-N4228 W00226-W00226
Loihi Seamount, N1854-N1856 W15514-W15516
Loir-et-Cher France, N4712-N4810 E00215-E00032
Loire France, N4520-N4620 E00500-E00340
Loire River, N4445-N4755 E00417-W00210
Loire-Atlantique France, N4700-N4750 W00050-W00230
Loiret France, N4730-N4815 E00310-E00130
Lombardy Italy, N4440-N4640 E01125-E00830
Lompoc California, N3438-N3438 W12027-W12027
Lonar Crater, N195845-N195845 E07634-E07634
London Basin, N5035-N5440 E00145-W00310
London England, N5130-N5130 W00010-W00010
Long Beach California, N3347-N3347 W11815-W11815
Long County Georgia, N3133-N3202 W08130-W08157
Long Island Sound, N4045-N4120 W07145-W07345
Long Valley Caldera, N3741-N3746 W11843-W11852
Lonoke County Arkansas, N3430-N3505 W09135-W09210
Lorain County Ohio, N4105-N4130 W08150-W08220
Lord Howe Island, S3140-S3140 E15907-E15907
Lord Howe Rise, S4000-S2200 E17000-E16000
Loreto Basin, N2600-N2615 W11120-W11130
Los Alamos County New Mexico, N3545-N3557 W10615-W10626
Los Alamos National Laboratory, N3545-N3558 W10615-W10625
Los Angeles California, N3400-N3400 W11815-W11815
Los Angeles County California, N3345-N3445 W11740-W11850
Los Humeros, N1930-N1950 W09715-W09740
Los Islands, N0930-N0930 W01350-W01350
Los Testigos, N1124-N1124 W06307-W06307
Lost River Fault, N4340-N4500 W11230-W11410
Lost River Range, N4340-N4440 W11255-W11355
Lot France, N4410-N4505 E00211-E00059
Lot-et-Garonne France, N4357-N4445 E00100-W00010
Lotbiniere County Quebec, N4620-N4640 W07105-W07210
Lothian region Scotland, N5543-N5605 W00221-W00350
Loudon County Tennessee, N3537-N3555 W08408-W08435
Loudoun County Virginia, N3850-N3920 W07720-W07755
Louisa County Iowa, N4105-N4125 W09057-W09127
Louisa County Virginia, N3743-N3810 W07740-W07820
Louisiana, N2900-N3300 W08900-W09405
Louisville Kentucky, N3813-N3813 W08548-W08548
Loup County Nebraska, N4145-N4205 W09912-W09942
Lourdes France, N4306-N4306 W00002-W00002
Louvain Belgium, N5053-N5053 E00442-E00442
Love County Oklahoma, N3345-N3405 W09655-W09735
Loveland Colorado, N4024-N4024 W10506-W10506
Lovelock Nevada, N4012-N4012 W11828-W11828
Loving County Texas, N3140-N3200 W10312-W10350
Lovozero Russian Federation, N6700-N6800 E03500-E03400
Low Tatra Mountains, N4844-N5005 E02012-E01908
Lower Austria, N4725-N4902 E01705-E01425
Lower Congo Basin, S0700-S0300 E01200-E00800
Lower Saxony Germany, N5115-N5350 E01130-E00700
Lower Zaire Congo Democratic Republic, S0600-S0400 E01630-E01210
Lowicz Poland, N5206-N5206 E01955-E01955
Lowndes County Alabama, N3157-N3224 W08623-W08654
Lowndes County Georgia, N3040-N3102 W08300-W08328
Lowndes County Mississippi, N3317-N3344 W08814-W08841
Loyalty Islands, S2145-S2020 E16810-E16600
Lozere France, N4408-N4500 E00400-E00300
Lubbock County Texas, N3320-N3352 W10130-W10204
Lubbock Texas, N3335-N3335 W10153-W10153
Lubin Poland, N5123-N5123 E01610-E01610
Lucas County Iowa, N4054-N4109 W09306-W09333
Lucas County Ohio, N4124-N4143 W08311-W08353
Luce County Michigan, N4615-N4645 W08515-W08555
Lucky Strike hydrothermal field, N3717-N3719 W03216-W0321715
Luderitz Namibia, S2638-S2638 E01510-E01510
Lufeng China, N2507-N2507 E10210-E10210
Lugo Spain, N4218-N4346 W00650-W00758
Lukow Poland, N5157-N5157 E02221-E02221
Lumpkin County Georgia, N3425-N3445 W08345-W08410
Luna County New Mexico, N3145-N3235 W10720-W10815
Lund Sweden, N5542-N5542 E01310-E01310
Lunenburg County Nova Scotia, N4410-N4455 W06405-W06458
Lunenburg County Virginia, N3645-N3705 W07802-W07830
Lupin Mine, N6546-N6546 W11113-W11113
Lusaka Zambia, S1526-S1526 E02820-E02820
Lusitanian Basin, N3800-N4100 W00820-W00940
Lutzow-Holm Bay, S7000-S6830 E04000-E03500
Luxembourg, N4930-N5015 E00630-E00545
Luxembourg Belgium, N4930-N5028 E00602-E00451
Luzerne County Pennsylvania, N4053-N4125 W07538-W07620
Luzon, N1231-N1835 E12414-E11945
Lyangar Uzbekistan, N4027-N4027 E06600-E06600
Lycoming County Pennsylvania, N4105-N4135 W07625-W07735
Lydonia Canyon, N4010-N4040 W06730-W06750
Lyman County South Dakota, N4335-N4415 W09925-W10025
Lyngen Peninsula, N6920-N6958 E02030-E01930
Lynn County Texas, N3300-N3330 W10130-W10202
Lynn Lake Manitoba, N5651-N5651 W10101-W10101
Lyon County Iowa, N4316-N4330 W09551-W09637
Lyon County Kansas, N3811-N3844 W09557-W09622
Lyon County Kentucky, N3653-N3712 W08751-W08815
Lyon County Minnesota, N4413-N4438 W09536-W09607
Lyon County Nevada, N3823-N3945 W11841-W11942
Lyons France, N4546-N4546 E00450-E00450
Maastricht Netherlands, N5051-N5051 E00542-E00542
Macau, N2214-N2214 E11335-E1113350
Macedonia, N4052-N4215 E02305-E02027
Mackay Idaho, N4356-N4356 W11337-W11337
Mackinac County Michigan, N4540-N4615 W08415-W08555
Macomb County Michigan, N4225-N4252 W08245-W08308
Macon County Alabama, N3214-N3236 W08525-W08602
Macon County Georgia, N3210-N3230 W08350-W08414
Macon County Illinois, N3936-N4004 W08845-W08912
Macon County Missouri, N3937-N4003 W09218-W09252
Macon County North Carolina, N3459-N3520 W08307-W08344
Macon County Tennessee, N3624-N3638 W08547-W08614
Macon Georgia, N3249-N3249 W08337-W08337
Macoupin County Illinois, N3900-N3930 W08940-W09010
Macquarie Island, S5446-S5429 E15858-E15848
Madagascar, S2540-S1152 E05030-E04300
Madan Bulgaria, N4130-N4130 E02457-E02457
Madawaska County New Brunswick, N4703-N4745 W06740-W06903
Madeira, N3230-N3307 W01613-W01730
Madera County California, N3645-N3745 W11901-W12038
Madhya Pradesh India, N2105-N2700 E08250-E07400
Madison County Alabama, N3430-N3500 W08616-W08648
Madison County Arkansas, N3545-N3618 W09328-W09357
Madison County Florida, N3015-N3037 W08310-W08345
Madison County Georgia, N3400-N3415 W08258-W08325
Madison County Idaho, N4337-N4356 W11124-W11200
Madison County Illinois, N3840-N3900 W08935-W09017
Madison County Indiana, N3956-N4023 W08535-W08552
Madison County Iowa, N4109-N4131 W09347-W09415
Madison County Kentucky, N3731-N3754 W08405-W08438
Madison County Mississippi, N3222-N3252 W08943-W09028
Madison County Missouri, N3719-N3739 W09008-W09033
Madison County Montana, N4442-N4552 W11122-W11244
Madison County Nebraska, N4145-N4207 W09722-W09750
Madison County New York, N4243-N4312 W07512-W07559
Madison County North Carolina, N3542-N3605 W08224-W08228
Madison County Ohio, N3940-N4010 W08315-W08340
Madison County Tennessee, N3526-N3547 W08837-W08907
Madison County Texas, N3050-N3107 W09537-W09614
Madison County Virginia, N3814-N3838 W07806-W07827
Madison Parish Louisiana, N3210-N3232 W09056-W09133
Madison Wisconsin, N4304-N4304 W08922-W08922
Madoc Ontario, N4430-N4430 W07729-W07729
Madrid City Spain, N4025-N4025 W00343-W00343
Madrid Spain, N3957-N4110 W00305-W00436
Magallanes Chile, S5600-S4830 W06630-W07540
Magdalen Islands, N4713-N4749 W06123-W06201
Magdalena Colombia, N0742-N1123 W07300-W07455
Magdalena New Mexico, N3406-N3406 W10714-W10714
Magdalena River, N0150-N1105 W07345-W07610
Magdeburg Germany, N5208-N5208 E01137-E01137
Magnitogorsk Russian Federation, N5327-N5327 E05904-E05904
Magoffin County Kentucky, N3730-N3755 W08250-W08315
Mahajanga Basin, S1540-S1540 E04620-E04620
Mahakam Delta, S0100-S0020 E11740-E11700
Maharashtra India, N1530-N2200 E08040-E07230
Mahaska County Iowa, N4110-N4131 W09225-W09253
Mahe Island, S0441-S0441 E05530-E05530
Mahnomen County Minnesota, N4712-N4742 W09522-W09603
Mahoning County Ohio, N4053-N410730 W08032-W08105
Maikop Russian Federation, N4437-N4437 E04048-E04048
Main River, N4940-N5010 E01152-E00819
Maine, N4300-N4730 W06700-W07105
Maine-et-Loire France, N4700-N4745 E00015-W00120
Mainz Germany, N5000-N5000 E00816-E00816
Maizuru Japan, N3530-N3530 E13520-E13520
Majdanpek Serbia, N4424-N4424 E02154-E02154
Major County Oklahoma, N3610-N3630 W09808-W09856
Majorca, N3910-N4000 E00330-E00215
Makhachkala Russian Federation, N4259-N4259 E04730-E04730
Makhtesh Ramon, N3030-N3040 E03457-E03438
Makkovik Province, N5430-N5510 W05700-W06100
Maksyutov Complex, N5120-N5430 E05945-E05745
Makushin, N5352-N5352 W16655-W16655
Malaga City Spain, N3643-N3643 W00425-W00425
Malaga Spain, N3618-N3718 W00345-W00530
Malaita, S0937-S0820 E16056-E16035
Malakal Sudan, N0931-N0931 E03140-E03140
Malawi, S1730-S0900 E03630-E03300
Malay Basin, N0430-N0830 E10600-E10200
Malaysia, N0130-N0730 E11900-E10000
Maldive Islands, S0100-N0720 E07400-E07200
Malekula, S1620-S1620 E16730-E16730
Malgobek Russian Federation, N4437-N4437 E04427-E04427
Malheur County Oregon, N4200-N4425 W11705-W11815
Mali, N1005-N2500 E00400-W01300
Malines Belgium, N5102-N5102 E00429-E00429
Malmohus Sweden, N5520-N5615 E01400-E01220
Malta, N3545-N3610 E01440-E01410
Mama River, N5635-N5820 E11315-E11235
Mama Russian Federation, N5820-N5820 E11255-E11255
Mamainse Point, N4704-N4704 W08443-W08443
Mammoth Mountain, N3738-N3738 W11902-W11902
Manatee County Florida, N2715-N2735 W08205-W08245
Manche France, N4830-N4945 W00045-W00200
Manchester England, N5330-N5330 E00215-E00215
Manchester New Hampshire, N4259-N4259 W07128-W07128
Mangalia Romania, N4348-N4348 E02836-E02836
Mangalore India, N1254-N1254 E07451-E07451
Mangla Dam, N3309-N3309 E07344-E07344
Mangyshlak Peninsula, N4230-N4500 E05430-E05000
Manhattan, N4040-N4052 W07355-W07402
Manhattan Kansas, N3911-N3911 W09635-W09635
Manicouagan Lake, N5050-N5140 W06815-W06842
Manicouagan River, N4910-N5100 W06815-W06845
Manildra Australia, S3312-S3312 E14841-E14841
Manipur India, N2345-N2600 E09530-E09255
Manistee County Michigan, N4410-N4430 W08550-W08625
Manitoba, N4900-N6000 W08930-W10200
Manitoulin Island, N4530-N4600 W08137-W08314
Manitouwadge Ontario, N4913-N4913 W08549-W08549
Manitowoc County Wisconsin, N4355-N4420 W08730-W08805
Manning Park, N4900-N491520 W12030-W12100
Mansehra Pakistan, N3423-N3423 E07318-E07318
Manson impact structure, N4220-N4245 W09415-W09445
Manus Basin, S0500-S0230 E15300-E14800
Manzano Mountains, N3430-N3520 W10615-W10635
Mapimi Mexico, N2551-N2551 W10350-W10350
Maputo Mozambique, S2558-S2558 E03235-E03235
Maracaibo Falcon Plain, N0810-N1215 W06930-W07300
Marajo, S0145-S0010 W04822-W05045
Maranhao Brazil, S1030-S0100 W04150-W04900
Marathon County Wisconsin, N4440-N4510 W08913-W09020
Marathon Geosyncline, N2940-N3200 W10200-W10430
Marburg Germany, N5049-N5049 E00836-E00836
Marches Italy, N4242-N4358 E01357-E01208
Marengo County Alabama, N3200-N3230 W08730-W08805
Margarita Island, N1055-N1115 W06350-W06425
Marguerite Bay, S6900-S6730 W06600-W07000
Mariana Islands, N1200-N2100 E14700-E14400
Mariana Trench, N1000-N2230 E14900-E14400
Mariana Trough, N1200-N2230 E14530-E14300
Mariano Lake, N3539-N3539 W10818-W10818
Maricopa County Arizona, N3230-N3404 W11104-W11320
Maries County Missouri, N3800-N3815 W09135-W09210
Marilia Brazil, S2213-S2213 W04958-W04958
Marin County California, N3748-N3820 W12230-W12300
Marinduque Philippine Islands, N1310-N1345 E12210-E12145
Marinette County Wisconsin, N4458-N4545 W08735-W08828
Marion County Alabama, N3354-N3418 W08737-W08813
Marion County Arkansas, N3603-N3625 W09225-W09254
